Blender 2.82 (sub 7) (hash 375c7dc4caf4 built 2020-03-12 05:30:40)
found bundled python: /usr/app/blender-2.82a-linux64/2.82/python
Read blend: /tmp/blender/eve.blend
Fra:1 Mem:46.44M (0.00M, Peak 46.56M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Synchronizing object | Cube
Fra:1 Mem:46.44M (0.00M, Peak 46.56M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Initializing
Fra:1 Mem:46.33M (0.00M, Peak 46.56M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Waiting for render to start
Fra:1 Mem:46.35M (0.00M, Peak 46.56M) | Time:00:00.02 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Loading render kernels (may take a few minutes the first time)
Fra:1 Mem:46.35M (0.00M, Peak 52.31M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Updating Scene
Fra:1 Mem:46.35M (0.00M, Peak 52.31M) | Time:00:00.05 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Updating Shaders
Fra:1 Mem:46.85M (0.00M, Peak 52.31M) | Time:00:00.09 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Updating Background
Fra:1 Mem:46.85M (0.00M, Peak 52.31M) | Time:00:00.09 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Updating Camera
Fra:1 Mem:46.85M (0.00M, Peak 52.31M) | Time:00:00.09 | Mem:0.00M, Peak:0.00M | Scene, View Layer | Updating Meshes Flags
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.75 | Remaining:00:03.17 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 84/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.75 | Remaining:00:03.16 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 85/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.76 | Remaining:00:03.15 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 86/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.77 | Remaining:00:03.14 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 87/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.78 | Remaining:00:03.14 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 88/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.78 | Remaining:00:03.13 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 89/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.79 | Remaining:00:03.12 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 90/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.80 | Remaining:00:03.11 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 91/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.81 | Remaining:00:03.11 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 92/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.81 | Remaining:00:03.10 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 93/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.82 | Remaining:00:03.09 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 94/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.83 | Remaining:00:03.08 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 95/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.84 | Remaining:00:03.07 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 96/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.84 | Remaining:00:03.07 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 97/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.85 | Remaining:00:03.06 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 98/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.86 | Remaining:00:03.05 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 99/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.86 | Remaining:00:03.04 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 100/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.87 | Remaining:00:03.04 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 101/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.88 | Remaining:00:03.03 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 102/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.90 | Remaining:00:03.06 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 103/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.93 | Remaining:00:03.16 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 104/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:00.98 | Remaining:00:03.29 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 105/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.02 | Remaining:00:03.42 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 106/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.05 | Remaining:00:03.48 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 107/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.07 | Remaining:00:03.51 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 108/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.07 | Remaining:00:03.49 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 109/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.08 | Remaining:00:03.48 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 110/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.09 | Remaining:00:03.47 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 111/510 Tiles, Sample 128/128
Fra:1 Mem:48.26M (0.00M, Peak 52.31M) | Time:00:01.09 | Remaining:00:03.46 | Mem:1.66M, Peak:1.66M | Scene, View Layer | Rendered 111/510 Tiles, Sample 24/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.10 | Remaining:00:03.45 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 112/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.10 | Remaining:00:03.44 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 113/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.11 | Remaining:00:03.43 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 114/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.12 | Remaining:00:03.41 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 115/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.13 | Remaining:00:03.40 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 116/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.13 | Remaining:00:03.39 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 117/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.14 | Remaining:00:03.37 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 118/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.15 | Remaining:00:03.36 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 119/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.16 | Remaining:00:03.35 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 120/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.16 | Remaining:00:03.34 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 121/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.17 | Remaining:00:03.32 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 122/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.18 | Remaining:00:03.31 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 123/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.19 | Remaining:00:03.30 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 124/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.19 | Remaining:00:03.29 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 125/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.20 | Remaining:00:03.27 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 126/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.21 | Remaining:00:03.26 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 127/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.22 | Remaining:00:03.25 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 128/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.22 | Remaining:00:03.24 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 129/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.23 | Remaining:00:03.22 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 130/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.25 | Remaining:00:03.24 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 131/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.27 | Remaining:00:03.28 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 132/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.31 | Remaining:00:03.36 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 133/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.35 | Remaining:00:03.44 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 134/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.40 | Remaining:00:03.53 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 135/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.44 | Remaining:00:03.62 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 136/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.49 | Remaining:00:03.70 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 137/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.54 | Remaining:00:03.79 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 138/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.56 | Remaining:00:03.82 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 139/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.58 | Remaining:00:03.83 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 140/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.59 | Remaining:00:03.81 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 141/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.60 | Remaining:00:03.79 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 142/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.60 | Remaining:00:03.78 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 143/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.61 | Remaining:00:03.76 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 144/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.62 | Remaining:00:03.74 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 145/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.63 | Remaining:00:03.72 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 146/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.63 | Remaining:00:03.71 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 147/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.64 | Remaining:00:03.69 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 148/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.65 | Remaining:00:03.67 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 149/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.66 | Remaining:00:03.65 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 150/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.66 | Remaining:00:03.64 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 151/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.67 | Remaining:00:03.62 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 152/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.68 | Remaining:00:03.60 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 153/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.68 | Remaining:00:03.59 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 154/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.69 | Remaining:00:03.57 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 155/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.70 | Remaining:00:03.55 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 156/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.71 | Remaining:00:03.54 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 157/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.71 | Remaining:00:03.52 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 158/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.72 | Remaining:00:03.51 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 159/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.74 | Remaining:00:03.51 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 160/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.78 | Remaining:00:03.56 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 161/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.82 | Remaining:00:03.62 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 162/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.86 | Remaining:00:03.67 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 163/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.90 | Remaining:00:03.72 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 164/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.95 | Remaining:00:03.78 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 165/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:01.99 | Remaining:00:03.84 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 166/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.04 | Remaining:00:03.90 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 167/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.08 | Remaining:00:03.96 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 168/510 Tiles, Sample 128/128
Fra:1 Mem:48.26M (0.00M, Peak 52.31M) | Time:00:02.09 | Remaining:00:03.97 | Mem:1.66M, Peak:1.66M | Scene, View Layer | Rendered 168/510 Tiles, Sample 18/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.13 | Remaining:00:04.02 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 169/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.17 | Remaining:00:04.07 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 170/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.19 | Remaining:00:04.07 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 171/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.20 | Remaining:00:04.05 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 172/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.21 | Remaining:00:04.03 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 173/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.21 | Remaining:00:04.00 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 174/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.22 | Remaining:00:03.98 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 175/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.23 | Remaining:00:03.96 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 176/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.24 | Remaining:00:03.94 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 177/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.24 | Remaining:00:03.92 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 178/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.25 | Remaining:00:03.90 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 179/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.26 | Remaining:00:03.88 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 180/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.27 | Remaining:00:03.86 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 181/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.27 | Remaining:00:03.84 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 182/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.28 | Remaining:00:03.82 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 183/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.29 | Remaining:00:03.80 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 184/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.30 | Remaining:00:03.78 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 185/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.30 | Remaining:00:03.76 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 186/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.31 | Remaining:00:03.74 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 187/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.32 | Remaining:00:03.73 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 188/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.33 | Remaining:00:03.71 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 189/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.35 | Remaining:00:03.72 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 190/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.40 | Remaining:00:03.76 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 191/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.44 | Remaining:00:03.80 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 192/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.48 | Remaining:00:03.83 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 193/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.52 | Remaining:00:03.87 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 194/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.57 | Remaining:00:03.91 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 195/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.61 | Remaining:00:03.95 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 196/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.66 | Remaining:00:03.99 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 197/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.70 | Remaining:00:04.03 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 198/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.75 | Remaining:00:04.06 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 199/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.80 | Remaining:00:04.10 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 200/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.83 | Remaining:00:04.11 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 201/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.83 | Remaining:00:04.09 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 202/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.84 | Remaining:00:04.07 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 203/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.85 | Remaining:00:04.05 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 204/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.86 | Remaining:00:04.02 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 205/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.86 | Remaining:00:04.00 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 206/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.87 | Remaining:00:03.98 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 207/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.88 | Remaining:00:03.96 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 208/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.89 | Remaining:00:03.94 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 209/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.89 | Remaining:00:03.91 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 210/510 Tiles, Sample 128/128
Fra:1 Mem:48.13M (0.00M, Peak 52.31M) | Time:00:02.90 | Remaining:00:03.89 | Mem:1.53M, Peak:1.66M | Scene, View Layer | Rendered 211/510 Tiles, Sample 128/128
